ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S14-A68,erm(35),Standard,0.01,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A67,erm(35),Standard,0.01,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A78,erm(35),Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A77,erm(35),Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A76,erm(35),Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A75,erm(35),Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A74,erm(35),Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A73,erm(35),Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A84,erm(35),Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A83,erm(35),Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A82,erm(35),Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A81,erm(35),Standard,0.01,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A80,erm(35),Standard,0.01,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A79,erm(35),Standard,0.01,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A90,erm(35),Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A89,erm(35),Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A88,erm(35),Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A87,erm(35),Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A86,erm(35),Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A85,erm(35),Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A96,erm(35),Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A95,erm(35),Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A94,erm(35),Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A93,erm(35),Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A92,erm(35),Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S14-A91,erm(35),Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A01,P1_2,Unknown,1,16S_155y_1392,Test,12.39389222,0.000189621,0.66482383,Pass,0.002436086,88.92248903,999,1
S79-A02,P1_2,Unknown,1,16S_155y_1392,Test,12.50394536,0.000167063,0.655161389,Pass,0.002436086,88.82008697,999,1
S79-A03,P1_2,Unknown,1,16S_155y_1392,Test,12.99654468,9.48E-05,0.632755791,Flag,0.002436086,88.77845537,999,1
S79-A04,P1_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A05,P1_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A06,P1_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A07,P1_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A08,P1_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A09,P1_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A10,P1_2,Unknown,1,tetT,Test,23.95733963,-1,1,Pass,0.002436086,76.94785929,999,1
S79-A11,P1_2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A12,P1_2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A13,P1_2,Unknown,1,tet33_241_388,Test,26.2066829,1.22E-08,1,Pass,0.002436086,89.3541409,999,1
S79-A14,P1_2,Unknown,1,tet33_241_388,Test,25.92732892,1.50E-08,1,Pass,0.002436086,89.34870492,999,1
S79-A15,P1_2,Unknown,1,tet33_241_388,Test,24.9107047,3.14E-08,1,Pass,0.002436086,88.05422439,999,1
S79-A16,P1_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A17,P1_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A18,P1_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A19,P1_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A20,P1_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A21,P1_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A22,P1_2,Unknown,1,sulIII-marko,Test,9.064228542,5.850570783,1,Pass,0.002436086,73.43968575,999,1
S79-A23,P1_2,Unknown,1,sulIII-marko,Test,9.133823231,8.08454807,1,Pass,0.002436086,73.30464119,999,1
S79-A24,P1_2,Unknown,1,sulIII-marko,Test,8.950828438,3.454074431,1,Pass,0.002436086,73.34089534,999,1
S79-A25,P1_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A26,P1_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A27,P1_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A28,P1_2,Unknown,1,tetL,Test,27.58913905,-1,0.99494964,Pass,0.002436086,88.05334411,999,1
S79-A29,P1_2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A30,P1_2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A31,P1_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A32,P1_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A33,P1_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,63.38168928,999,1
S79-A34,P1_2,Unknown,1,intI1F165_clinical,Test,27.45828445,-1,0.971699189,Pass,0.002436086,89.174163,999,1
S79-A35,P1_2,Unknown,1,intI1F165_clinical,Test,26.92484735,-1,1,Pass,0.002436086,86.61606994,999,1
S79-A36,P1_2,Unknown,1,intI1F165_clinical,Test,26.70186775,-1,1,Pass,0.002436086,89.36438193,999,1
S79-A37,P1_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A38,P1_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A39,P1_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A40,P1_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A41,P1_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A42,P1_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A43,P1_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A44,P1_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A45,P1_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A46,P1_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A47,P1_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A48,P1_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A54,P1_2,Unknown,1,tnpA2,Test,21.15710918,-1,1,Pass,0.002436086,85.04259613,999,1
S79-A53,P1_2,Unknown,1,tnpA2,Test,20.3909952,-1,1,Pass,0.002436086,84.99634589,999,1
S79-A52,P1_2,Unknown,1,tnpA2,Test,19.98605854,-1,1,Pass,0.002436086,85.08334233,999,1
S79-A51,P1_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A50,P1_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A49,P1_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A60,P1_2,Unknown,1,intl3,Test,23.60776303,-1,1,Pass,0.002436086,87.22922508,999,1
S79-A59,P1_2,Unknown,1,intl3,Test,22.94187696,-1,1,Pass,0.002436086,88.63540158,999,1
S79-A58,P1_2,Unknown,1,intl3,Test,23.30812897,-1,1,Pass,0.002436086,88.73658662,999,1
S79-A57,P1_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A56,P1_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A55,P1_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A66,P1_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A65,P1_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A64,P1_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A63,P1_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A62,P1_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A61,P1_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A72,P1_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A71,P1_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A70,P1_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A69,P1_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A68,P1_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A67,P1_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A78,P1_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A77,P1_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A76,P1_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A75,P1_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A74,P1_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A73,P1_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A84,P1_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A83,P1_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A82,P1_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A81,P1_2,Unknown,1,tetQ,Test,23.12122725,0.000813111,1,Pass,0.002436086,78.34437856,999,1
S79-A80,P1_2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A79,P1_2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A90,P1_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A89,P1_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A88,P1_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A87,P1_2,Unknown,1,aac3-Via,Test,22.49823887,-1,0.964421827,Pass,0.002436086,90.02559765,999,1
S79-A86,P1_2,Unknown,1,aac3-Via,Test,21.97570945,-1,1,Pass,0.002436086,90.21497595,999,1
S79-A85,P1_2,Unknown,1,aac3-Via,Test,23.10437864,-1,1,Pass,0.002436086,88.93052178,999,1
S79-A96,P1_2,Unknown,1,IS6100,Test,20.4641496,-1,1,Pass,0.002436086,88.07377077,999,1
S79-A95,P1_2,Unknown,1,IS6100,Test,20.61200664,-1,1,Pass,0.002436086,88.03944542,999,1
S79-A94,P1_2,Unknown,1,IS6100,Test,20.028607,-1,0.992024701,Pass,0.002436086,88.17549763,999,1
S79-A93,P1_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S79-A92,P1_2,Unknown,1,tetW,Test,22.86812038,-1,1,Pass,0.002436086,83.73711168,999,1
S79-A91,P1_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A01,16S_155y_1392,Standard,0.01,16S_155y_1392,Test,5.480108496,0.541304213,1,Pass,0.002436086,88.13264588,999,1
S13-A02,16S_155y_1392,Standard,0.01,16S_155y_1392,Test,5.505494957,0.525718287,1,Pass,0.002436086,88.01116825,999,1
S13-A03,16S_155y_1392,Standard,0.01,16S_155y_1392,Test,5.615416478,0.463248019,1,Pass,0.002436086,87.91917089,999,1
S13-A04,16S_155y_1392,Standard,0.01,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A05,16S_155y_1392,Standard,0.01,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A06,16S_155y_1392,Standard,0.01,tetO,Test,23.21015738,0.01,1,Pass,0.002436086,80.12322215,999,1
S13-A07,16S_155y_1392,Standard,0.01,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A08,16S_155y_1392,Standard,0.01,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A09,16S_155y_1392,Standard,0.01,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A10,16S_155y_1392,Standard,0.01,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A11,16S_155y_1392,Standard,0.01,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A12,16S_155y_1392,Standard,0.01,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A13,16S_155y_1392,Standard,0.01,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A14,16S_155y_1392,Standard,0.01,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A15,16S_155y_1392,Standard,0.01,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A16,16S_155y_1392,Standard,0.01,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A17,16S_155y_1392,Standard,0.01,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A18,16S_155y_1392,Standard,0.01,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A19,16S_155y_1392,Standard,0.01,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A20,16S_155y_1392,Standard,0.01,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A21,16S_155y_1392,Standard,0.01,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A22,16S_155y_1392,Standard,0.01,sulIII-marko,Test,7.390654659,0.002452196,1,Pass,0.002436086,73.50295159,999,1
S13-A23,16S_155y_1392,Standard,0.01,sulIII-marko,Test,7.176590612,0.000906831,1,Pass,0.002436086,73.3601292,999,1
S13-A24,16S_155y_1392,Standard,0.01,sulIII-marko,Test,7.244355097,0.001242482,1,Pass,0.002436086,73.36176245,999,1
S13-A25,16S_155y_1392,Standard,0.01,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A26,16S_155y_1392,Standard,0.01,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A27,16S_155y_1392,Standard,0.01,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A28,16S_155y_1392,Standard,0.01,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A29,16S_155y_1392,Standard,0.01,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A30,16S_155y_1392,Standard,0.01,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A31,16S_155y_1392,Standard,0.01,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A32,16S_155y_1392,Standard,0.01,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A33,16S_155y_1392,Standard,0.01,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A34,16S_155y_1392,Standard,0.01,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A35,16S_155y_1392,Standard,0.01,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A36,16S_155y_1392,Standard,0.01,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A37,16S_155y_1392,Standard,0.01,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A38,16S_155y_1392,Standard,0.01,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A39,16S_155y_1392,Standard,0.01,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A40,16S_155y_1392,Standard,0.01,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A41,16S_155y_1392,Standard,0.01,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A42,16S_155y_1392,Standard,0.01,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A43,16S_155y_1392,Standard,0.01,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A44,16S_155y_1392,Standard,0.01,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A45,16S_155y_1392,Standard,0.01,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A46,16S_155y_1392,Standard,0.01,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A47,16S_155y_1392,Standard,0.01,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A48,16S_155y_1392,Standard,0.01,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A54,16S_155y_1392,Standard,0.01,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A53,16S_155y_1392,Standard,0.01,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A52,16S_155y_1392,Standard,0.01,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A51,16S_155y_1392,Standard,0.01,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A50,16S_155y_1392,Standard,0.01,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A49,16S_155y_1392,Standard,0.01,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A60,16S_155y_1392,Standard,0.01,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A59,16S_155y_1392,Standard,0.01,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A58,16S_155y_1392,Standard,0.01,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A57,16S_155y_1392,Standard,0.01,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A56,16S_155y_1392,Standard,0.01,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A55,16S_155y_1392,Standard,0.01,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A66,16S_155y_1392,Standard,0.01,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A65,16S_155y_1392,Standard,0.01,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A64,16S_155y_1392,Standard,0.01,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A63,16S_155y_1392,Standard,0.01,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A62,16S_155y_1392,Standard,0.01,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A61,16S_155y_1392,Standard,0.01,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A72,16S_155y_1392,Standard,0.01,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A71,16S_155y_1392,Standard,0.01,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A70,16S_155y_1392,Standard,0.01,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A69,16S_155y_1392,Standard,0.01,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A68,16S_155y_1392,Standard,0.01,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A67,16S_155y_1392,Standard,0.01,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A78,16S_155y_1392,Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A77,16S_155y_1392,Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A76,16S_155y_1392,Standard,0.01,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A75,16S_155y_1392,Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A74,16S_155y_1392,Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A73,16S_155y_1392,Standard,0.01,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A84,16S_155y_1392,Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A83,16S_155y_1392,Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A82,16S_155y_1392,Standard,0.01,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A81,16S_155y_1392,Standard,0.01,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A80,16S_155y_1392,Standard,0.01,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A79,16S_155y_1392,Standard,0.01,tetQ,Test,21.91700645,0.01,1,Pass,0.002436086,79.90515348,999,1
S13-A90,16S_155y_1392,Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A89,16S_155y_1392,Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A88,16S_155y_1392,Standard,0.01,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A87,16S_155y_1392,Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A86,16S_155y_1392,Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A85,16S_155y_1392,Standard,0.01,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A96,16S_155y_1392,Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A95,16S_155y_1392,Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A94,16S_155y_1392,Standard,0.01,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A93,16S_155y_1392,Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A92,16S_155y_1392,Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S13-A91,16S_155y_1392,Standard,0.01,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A01,P9_5,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,63.25352291,999,1
S78-A02,P9_5,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A03,P9_5,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A04,P9_5,Unknown,1,tetO,Test,23.25220052,0.01539596,0.65623995,Pass,0.002436086,80.11288458,999,1
S78-A05,P9_5,Unknown,1,tetO,Test,22.92289336,0.000524233,0.754225812,Pass,0.002436086,80.07729235,999,1
S78-A06,P9_5,Unknown,1,tetO,Test,23.55164622,0.332799268,0.757604989,Pass,0.002436086,80.0403332,999,1
S78-A07,P9_5,Unknown,1,sul2,Test,24.64600488,-1,0.853967723,Pass,0.002436086,88.07987623,999,1
S78-A08,P9_5,Unknown,1,sul2,Test,25.30272627,-1,0.823852828,Pass,0.002436086,88.05353169,999,1
S78-A09,P9_5,Unknown,1,sul2,Test,24.9827282,-1,0.811001739,Pass,0.002436086,88.01948016,999,1
S78-A10,P9_5,Unknown,1,tetT,Test,19.57342106,-1,0.749164055,Pass,0.002436086,76.94675293,999,1
S78-A11,P9_5,Unknown,1,tetT,Test,20.3084976,-1,0.753738078,Pass,0.002436086,76.94314772,999,1
S78-A12,P9_5,Unknown,1,tetT,Test,19.67515523,-1,0.785592331,Pass,0.002436086,76.94112883,999,1
S78-A13,P9_5,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A14,P9_5,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A15,P9_5,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A16,P9_5,Unknown,1,tetM,Test,21.72928362,-1,0.533198584,Flag,0.002436086,80.98145236,999,1
S78-A17,P9_5,Unknown,1,tetM,Test,21.25411345,-1,0.442764459,Flag,0.002436086,80.95077654,999,1
S78-A18,P9_5,Unknown,1,tetM,Test,21.53515025,-1,0.391906066,Flag,0.002436086,80.92568171,999,1
S78-A19,P9_5,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,63.71715801,999,1
S78-A20,P9_5,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,63.30429876,999,1
S78-A21,P9_5,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,63.46767616,999,1
S78-A22,P9_5,Unknown,1,sulIII-marko,Test,17.18573534,1.44E+17,0.69673407,Pass,0.002436086,72.59870181,999,1
S78-A23,P9_5,Unknown,1,sulIII-marko,Test,16.27231237,2.06E+15,0.700511085,Pass,0.002436086,72.68086761,999,1
S78-A24,P9_5,Unknown,1,sulIII-marko,Test,16.49484954,5.81E+15,0.769159457,Pass,0.002436086,72.67114435,999,1
S78-A25,P9_5,Unknown,1,aphA3,Test,18.11804386,-1,0.801967319,Pass,0.002436086,80.78178283,999,1
S78-A26,P9_5,Unknown,1,aphA3,Test,17.99778012,-1,0.89153374,Pass,0.002436086,80.7806426,999,1
S78-A27,P9_5,Unknown,1,aphA3,Test,18.20058142,-1,0.830359752,Pass,0.002436086,80.78654626,999,1
S78-A28,P9_5,Unknown,1,tetL,Test,21.01980361,-1,0.766346196,Pass,0.002436086,80.85969213,999,1
S78-A29,P9_5,Unknown,1,tetL,Test,21.69602907,-1,0.841603315,Pass,0.002436086,80.84513702,999,1
S78-A30,P9_5,Unknown,1,tetL,Test,20.86070533,-1,0.81047595,Pass,0.002436086,80.83942224,999,1
S78-A31,P9_5,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,81.35458928,999,1
S78-A32,P9_5,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,81.36600055,999,1
S78-A33,P9_5,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,81.317284,999,1
S78-A34,P9_5,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A35,P9_5,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A36,P9_5,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A37,P9_5,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,63.56287966,999,1
S78-A38,P9_5,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A39,P9_5,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S78-A40,P9_5,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
